,time,open,high,low,close,vol_,volume,btc_RSI,btc_MACD,btc_macsignal,btc_macdhist,btc_ADX,btc_Aroon,btc_Trendmode,btc_two_crows,btc_THREE_BLACK_CROWS,btc_THREE_INSIDE_UP_DOWN,CDL_3_LINE_STRIKE,CDL_3_OUTSIDE,CDL_3_STARS_IN_SOUTH,CDL_3_WHITE_SOLDIERS,CDL_ABANDONED_BABY,CDL_ADVANCE_BLOCK,btc_CDL_BELT_HOLD,btc_CDL_BREAK_AWAY,btc_CDL_CLOSING_MARUBOZU
115,1663305600,19820.0,19820.0,19798.1,19803.3,0.95128254,18838.428456311,55.338540014585725,15.893937719658425,15.85414004738378,0.039797672274644924,33.67856648114624,71.42857142857143,1,0,0,0,0,0,0,0,0,0,-100,0,0
116,1663305900,19804.0,19804.0,19783.5,19789.1,0.20243386,4005.891094606,50.82511368620386,13.87936151239046,15.459184340385116,-1.579822827994656,32.5807001627494,-35.714285714285715,1,0,0,0,0,0,0,0,0,0,-100,0,0
117,1663306200,19795.1,19796.2,19782.2,19795.2,1.33458252,26411.394470705,52.613095807806666,12.487127652115305,14.864773002731154,-2.3776453506158486,31.483021847918135,-42.85714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0
118,1663306500,19796.5,19796.5,19766.2,19766.2,2.11969658,41943.467900688,44.3560367924131,9.528054775084456,13.797429357201814,-4.269374582117358,29.548716636682247,-50.0,0,0,0,0,0,0,0,0,0,0,-100,0,-100
119,1663306800,19765.5,19791.7,19765.4,19791.7,1.1259482,22263.982339464,51.55553981816856,8.570496987096703,12.752042883180792,-4.1815458960840886,27.70894677889201,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,100,0,100
120,1663307100,19791.7,19791.7,19766.2,19781.6,0.41342594,8179.558501442,48.85907015793538,7.118921014145599,11.625418509373754,-4.506497495228155,26.000589053801075,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1663307400,19776.9,19781.7,19766.9,19766.9,0.18621734,3682.293307053,45.15714747377747,5.012654655467486,10.3028657385925,-5.290211083125014,24.414256880502354,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1663307700,19766.8,19766.8,19750.1,19750.1,4.0004123,79035.665032311,41.30533670043062,2.2773776549911418,8.697768121872228,-6.420390466881086,23.385818197056604,-78.57142857142857,0,0,0,0,0,0,0,0,0,0,-100,0,-100
123,1663308000,19752.3,19756.1,19750.0,19753.1,1.07667815,21266.397719191,42.25259318375571,0.23768744319750112,7.005751986137282,-6.768064542939781,22.43631601613033,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1663308300,19750.1,19772.8,19734.7,19769.6,5.62878783,111167.300785478,47.2910835449669,-0.42367075088986894,5.519867438731852,-5.943538189621721,21.157735560780036,-92.85714285714286,0,0,0,100,0,0,0,0,0,0,0,0,0
125,1663308600,19769.7,19781.0,19769.7,19781.0,0.66233911,13099.381159163,50.50430711582974,-0.2746503313210269,4.360963884721277,-4.6356142160423035,20.41815094111063,-92.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1663308900,19779.7,19781.2,19745.5,19757.2,1.05339854,20812.744748602,44.416535822987946,-1.5627238185188617,3.1762263440732488,-4.73895016259211,19.554357068677962,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,-100,0,0
127,1663309200,19761.3,19783.1,19760.5,19779.2,0.0935069,1848.757096495,50.37165075951348,-1.277225023615756,2.2855360705354477,-3.562761094151204,18.640946258054154,-78.57142857142857,0,0,0,0,0,0,0,0,0,0,100,0,0
128,1663309500,19780.0,19795.0,19780.0,19794.3,0.06465203,1279.287885917,54.01343691353645,-0.14069166945046163,1.800290522538266,-1.9409821919887276,17.50068479944923,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1663309800,19793.5,19793.5,19775.0,19775.0,5.01292556,99171.265791325,49.05823272766868,-0.37097288727090927,1.3660378405764309,-1.7370107278473401,16.341646117701664,-64.28571428571429,0,0,0,0,0,0,0,0,0,0,-100,0,-100
130,1663310100,19774.5,19780.0,19767.2,19780.0,1.63263749,32288.051329756,50.32955361954633,-0.2558062310818059,1.0416690262447834,-1.2974752573265893,15.693632592798963,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1663310400,19776.1,19781.0,19763.6,19767.2,4.47908034,88579.753177287,47.08965560754855,-0.9193805812392384,0.649459104747979,-1.5688396859872173,15.28597361460658,-42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1663310700,19767.6,19783.0,19763.6,19783.0,0.36893056,7296.407889147,51.26047473174076,-0.5065019182184187,0.4182669001546994,-0.9247688183731182,14.772090388522177,-42.85714285714286,1,0,0,0,0,0,0,0,0,0,0,0,100
133,1663311000,19787.0,19787.0,19763.5,19765.1,0.62449093,12352.531221014,46.76304697099735,-1.230917786971986,0.08842996272936227,-1.3193477497013484,14.01867748849473,28.571428571428573,0,0,0,0,0,0,0,0,0,0,-100,0,-100
134,1663311300,19768.8,19778.2,19763.5,19763.6,0.23229619,4592.018433415,46.39569517270941,-1.8889708393107867,-0.30705019767866754,-1.5819206416321192,13.319079795612101,28.571428571428573,0,0,0,0,0,-100,0,0,0,0,0,0,0
135,1663311600,19763.6,19767.6,19752.2,19761.7,3.8844814,76770.689005515,45.90379722917916,-2.510974194006849,-0.7478349969443039,-1.763139197062545,13.38723429159518,28.571428571428573,1,0,0,0,0,0,0,0,0,0,0,0,0
136,1663311900,19763.7,19787.0,19759.0,19786.9,2.86912928,56766.801732846,53.018486639235064,-1.491979610058479,-0.8966639195671389,-0.5953156904913401,12.737626453097647,28.571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,100
137,1663312200,19787.0,19787.0,19777.2,19783.0,2.42051256,47894.30287159,51.88125640067235,-0.890643416914827,-0.8954598190366765,0.004816402121849528,12.134419174492797,28.571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1663312500,19779.9,19786.9,19763.3,19772.3,1.8112555,35804.081129644,48.78919185956908,-1.0333672775595915,-0.9230413107412595,-0.11032596681833196,11.847152306164334,28.571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1663312800,19767.4,19777.4,19755.4,19759.3,2.277638,45017.34241044,45.25983713256304,-1.9080630444695998,-1.1200456574869275,-0.7880173869826723,12.025815802901846,14.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1663313100,19754.8,19765.5,19750.8,19750.8,5.27968702,104319.510042535,43.066182185007996,-3.094838037228328,-1.5150041334352076,-1.5798339037931206,12.441439988076104,14.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1663313400,19753.0,19758.2,19750.0,19754.4,2.47393002,48864.227435668,44.2975779818925,-3.8032887051267608,-1.9726610477735183,-1.8306276573532425,12.871898036951945,-92.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1663313700,19754.4,19754.4,19754.0,19754.0,0.48951997,9670.143967851,44.183230396303976,-4.357938858822308,-2.4497166099832763,-1.908222248839032,13.271609082336656,-92.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1663314000,19754.1,19754.1,19754.0,19754.1,0.12945135,2557.18922663,44.221994940973595,-4.754061190957145,-2.91058552617805,-1.843475664779095,13.642769338765317,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1663314300,19754.1,19758.2,19754.1,19758.2,1.87114464,36969.718084872,45.88152112963419,-4.782020482762164,-3.2848725174948727,-1.497147965267291,13.5955090456354,-28.571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1663314600,19758.2,19758.2,19746.3,19747.5,12.51021965,247176.498688576,42.341002575973505,-5.3913011936383555,-3.7061582527235695,-1.685142940914786,14.090296349483369,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,-100,0,-100
146,1663314900,19743.1,19747.5,19729.3,19737.0,7.15571826,141211.150280898,39.148478647184604,-6.449204962180374,-4.254767594614931,-2.1944373675654436,15.509317530341901,-64.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1663315200,19738.3,19741.0,19732.2,19738.2,0.18637863,3678.713454449,39.70799065561826,-7.163333122498443,-4.8364807001916335,-2.3268524223068097,16.826980055424826,-64.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1663315500,19739.3,19753.5,19739.3,19745.4,4.44975537,87879.41581244,43.089174537613246,-7.238983294380887,-5.3169812190294845,-1.9220020753514024,16.84507302898577,-64.28571428571429,1,0,0,0,0,0,0,0,0,0,100,0,0
149,1663315800,19745.3,19748.0,19735.1,19736.5,0.30565729,6033.844869051,40.09587023706159,-7.755601498542092,-5.804705274932006,-1.9508962236100853,17.12010392258026,-64.28571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0
150,1663316100,19736.5,19736.5,19709.5,19709.5,1.8054641,35606.065758734,32.67915013238038,-9.69357312905413,-6.582478845756431,-3.1110942832976987,18.635916914364866,-92.85714285714286,1,0,0,0,0,0,0,0,0,0,-100,0,-100
151,1663316400,19709.5,19717.0,19655.5,19661.3,12.56591721,247300.832033388,24.106510718429316,-14.009292851031205,-8.067841646811386,-5.941451204219819,21.522165386510665,-100.0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,1663316700,19666.4,19715.9,19666.4,19700.4,8.9858359,176830.155605862,38.256323439166806,-15.017124303471064,-9.457698178143321,-5.559426125327743,24.202253253503194,-92.85714285714286,1,0,0,0,0,0,0,0,0,0,100,0,0
153,1663317000,19700.4,19705.9,19680.0,19686.3,2.78319685,54833.064377006,35.67336572542464,-16.513116216628987,-10.868781785840454,-5.644334430788533,26.690906272853397,-85.71428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0
154,1663317300,19686.2,19695.4,19655.4,19659.4,2.02945763,39936.039253158,31.32766387539709,-19.144585122579883,-12.52394245318834,-6.620642669391543,29.47102663000938,-100.0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,1663317600,19669.1,19675.6,19640.0,19642.8,1.76730676,34753.514411471,28.981405801873695,-22.050879082933534,-14.42932977913738,-7.621549303796154,32.29225041491247,-71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
156,1663317900,19642.8,19709.0,19617.7,19709.0,7.016958,138017.578740352,46.26516701858171,-20.242340862645506,-15.591931995839005,-4.650408866806501,32.671768344874316,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,100
157,1663318200,19709.0,19712.3,19665.9,19694.4,5.36034411,105525.699967448,43.7370607249019,-19.45630559093115,-16.364806714857433,-3.091498876073718,32.83381845023142,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
158,1663318500,19694.4,19695.1,19668.4,19676.1,1.09242537,21504.677281914,40.73260184247221,-19.717819947301905,-17.03540936134633,-2.6824105859555765,32.984293548063015,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
159,1663318800,19681.9,19714.0,19673.1,19692.6,1.2718838,25053.583142516,44.4386175215427,-18.755155468366866,-17.379358582750434,-1.375796885616431,32.02541520524091,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
160,1663319100,19692.5,19720.0,19687.6,19711.1,0.66912371,13186.844881585,48.33916258369403,-16.701114536197565,-17.24370977343986,0.5425952372422955,30.81472773144305,-57.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0
161,1663319400,19710.1,19752.4,19710.1,19747.9,3.58888146,70856.886376858,55.092681940156126,-12.707120064347691,-16.336391831621427,3.6292717672737353,29.008627772326424,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,100,0,100
162,1663319700,19742.3,19761.7,19741.7,19752.2,45.77908908,904261.843037531,55.819465332636376,-9.121745536918752,-14.893462572680892,5.771717035762141,27.68543973747203,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1663320000,19752.2,19754.0,19746.9,19749.0,6.76777519,133655.555126369,55.10473372230214,-6.344131454050512,-13.183596348954817,6.839464894904305,26.456765133678665,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1663320300,19749.0,19758.1,19739.2,19754.1,7.43791256,146896.384007678,56.07016588337023,-3.750301570718875,-11.296937393307628,7.546635822588753,24.937473723843613,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1663320600,19746.1,19746.1,19731.8,19738.5,0.95958673,18940.921558103,52.361063870641566,-2.556237574757688,-9.54879742959764,6.992559854839952,23.17149643196297,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1663320900,19739.5,19739.5,19729.8,19738.4,1.30827108,25818.54313496,52.337163358752214,-1.5787172068885411,-7.95478138505582,6.376064178167279,21.598280501558232,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1663321200,19738.5,19749.5,19733.9,19747.6,3.88525851,76696.151480793,54.399415034450584,-0.23350982815827592,-6.410527073676311,6.177017245518035,20.465737569458604,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1663321500,19754.3,19777.6,19754.0,19777.6,0.1651566,3264.362679576,60.41419051218336,2.626061622209818,-4.603209334499086,7.229270956708904,20.564639288071824,85.71428571428572,0,0,0,0,0,0,0,0,0,0,100,0,100
169,1663321800,19778.4,19780.0,19752.7,19756.1,0.75724571,14963.162607069,54.832229485959715,3.6207689675939037,-2.9584136740804876,6.579182641674391,20.742860575558186,92.85714285714286,0,0,0,0,0,0,0,0,0,0,-100,0,0
170,1663322100,19758.4,19774.2,19754.0,19767.0,0.90128755,17816.802484155,57.001310533379936,5.029156156189856,-1.3608997080264187,6.390055864216275,20.908351771081236,92.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1663322400,19771.3,19775.0,19759.9,19761.6,9.09664756,179850.412150584,55.577353346022775,5.789672728205915,0.06921477922004815,5.7204579489858665,21.094704840505695,85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1663322700,19763.1,19770.1,19753.4,19754.6,3.40298689,67224.218225675,53.704466824983754,5.927967036830523,1.2409652307421433,4.6870018060883805,20.83136246500704,78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1663323000,19758.2,19759.7,19751.9,19751.9,2.29069155,45259.13700952,52.963092829743054,5.820396128572611,2.156851410308237,3.663544718264374,20.48499560715806,71.42857142857143,0,0,-100,0,0,0,0,0,0,0,0,0,0
174,1663323300,19751.9,19755.6,19751.8,19751.8,0.54146915,10695.15161346,52.933946616806324,5.670662474996789,2.8596136232459473,2.8110488517508414,20.156153104460913,64.28571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0
175,1663323600,19751.9,19763.9,19751.9,19763.9,0.58754572,11607.976560142,56.08321307263404,6.211536333485128,3.5299981652937835,2.6815381681913446,20.28481703763828,57.142857142857146,1,0,0,0,0,0,0,0,0,0,100,0,100
176,1663323900,19767.6,19794.0,19767.1,19785.0,2.88269129,57024.845295151,60.98560741501857,7.834592774659541,4.390917087166935,3.4436756874926058,21.63086617731074,71.42857142857143,1,0,0,0,0,0,0,0,0,0,100,0,0
177,1663324200,19784.4,19790.1,19774.9,19784.7,5.1737542,102369.283653369,60.88154669084176,9.041889002517564,5.321111470237061,3.7207775322805032,22.88076894986374,71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
178,1663324500,19784.1,19791.0,19782.4,19790.2,9.81611628,194248.855103464,62.156450651891944,10.247330281636096,6.306355232516868,3.9409750491192277,24.07431704870239,71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
179,1663324800,19791.0,19819.8,19791.0,19818.7,5.81434454,115164.062766434,67.97995707801189,12.802340391732287,7.605552264359952,5.196788127372335,26.07560234606032,92.85714285714286,1,0,0,0,0,0,0,0,0,0,100,0,100
180,1663325100,19818.7,19831.8,19811.3,19831.1,40.67434201,806309.251022574,70.13343064503181,15.46102909349429,9.17664763018682,6.28438146330747,28.22471176608996,100.0,1,0,0,0,0,0,0,0,0,0,0,0,100
181,1663325400,19830.7,19838.9,19791.2,19792.9,12.25009746,243009.929008566,57.339646769133424,15.178139492749324,10.37694600269932,4.801193490050004,28.737817773080813,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0
182,1663325700,19791.9,19809.0,19784.0,19797.5,2.48223477,49144.901444484,58.32552486495358,15.073814361359837,11.316319674431423,3.757494686928414,28.7425724969913,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
183,1663326000,19798.5,19801.9,19797.0,19798.0,0.8340465,16513.295816912,58.43795753083197,14.870849114082375,12.027225562361613,2.8436235517207624,28.746987597765326,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,1663326300,19798.0,19800.9,19780.4,19780.4,1.49779787,29647.53830653,53.015993630616364,13.518140220698115,12.325408494028913,1.1927317266692015,27.689726174215394,50.0,1,0,0,0,0,0,0,0,0,0,0,0,-100
185,1663326600,19780.5,19809.5,19780.5,19792.4,2.17877499,43143.01502732,56.01268688036476,13.010231699136057,12.462373135050342,0.5478585640857148,27.0796832160269,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
186,1663326900,19803.7,19806.7,19800.6,19801.3,0.41427515,8203.578329904,58.144916161278346,13.00156207863256,12.570210923766785,0.4313511548657747,26.513214754851873,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
187,1663327200,19802.8,19811.6,19801.2,19803.2,2.94488063,58318.080953884,58.60622290408553,12.978787078685855,12.6519261547506,0.32686092393525534,26.209106349410547,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,1663327500,19805.6,19821.0,19791.4,19792.7,3.27833749,64917.516818166,54.99865872313776,12.210103070541663,12.563561537908813,-0.35345846736714925,25.259266524454688,50.0,1,0,0,0,0,0,0,0,0,0,0,0,-100
189,1663327800,19796.8,19814.6,19790.1,19794.8,2.45337373,48583.529374112,55.58748927834118,11.597108712692716,12.370270972865594,-0.773162260172878,24.290160983533234,42.85714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0
190,1663328100,19794.8,19797.0,19779.1,19786.6,44.84174168,887337.891472851,52.6884155555601,10.504734388861834,11.997163656064842,-1.4924292672030077,22.675414186295363,35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1663328400,19786.7,19844.8,19786.6,19844.8,8.37941666,166094.218529832,66.17304290252957,12.973276135035121,12.192386151858898,0.7808899831762233,23.25075523469099,100.0,1,0,0,0,0,0,0,0,0,0,100,0,100
192,1663328700,19848.0,19879.7,19848.0,19875.2,14.3934994,285843.616838038,70.84704887767381,16.627555055936682,13.079419932674455,3.5481351232622274,24.71771684113321,14.285714285714286,1,0,0,0,0,0,0,0,0,0,100,0,0
193,1663329000,19875.1,19888.3,19845.5,19845.5,18.29653658,363630.664844349,61.85481864855264,17.635778337589727,13.990691613657509,3.645086723932218,26.27118483261875,21.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,-100
194,1663329300,19847.0,19881.3,19842.3,19881.3,7.5267613,149392.783843454,67.2506631344652,20.392147357804788,15.270982762486964,5.121164595317824,27.51770514825701,21.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,100
195,1663329600,19874.5,19875.5,19856.5,19860.9,7.03125664,139665.605625895,61.879158399780984,21.193755609998334,16.455537331989238,4.7382182780090965,28.67518829849254,21.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
196,1663329900,19861.0,19869.1,19837.3,19837.3,3.18227709,63198.94286668,56.27885959804119,20.229181929807964,17.210266251552984,3.018915678254981,28.566090710389073,21.42857142857143,0,0,0,-100,0,0,0,0,0,0,0,0,-100
197,1663330200,19845.4,19848.2,19823.3,19827.4,26.79240633,531516.387436547,54.06822585326702,18.66868026614975,17.501949054472338,1.166731211677412,27.71062687614127,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1663330500,19831.9,19831.9,19819.4,19819.6,8.53271393,169134.485795181,52.324334938797094,16.769821595156827,17.355523562609235,-0.5857019674524082,26.713849866426074,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1663330800,19826.1,19844.6,19809.9,19810.7,2.05178111,40679.292269343,50.32961958337444,14.553010843417724,16.79502101877093,-2.242010175353208,26.272128343621997,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1663331100,19809.8,19821.0,19808.3,19811.0,1.99235843,39477.378342857,50.39826160138513,12.648132972579333,15.965643409532612,-3.3175104369532793,25.771180779255197,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1663331400,19810.2,19816.4,19792.2,19800.0,0.31049259,6149.882260014,47.79037268945351,10.342755590081651,14.84106584564242,-4.498310255560769,24.43248453360636,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1663331700,19797.0,19800.0,19777.0,19779.1,5.51251151,109108.091561614,43.21481082295756,7.15209220323959,13.303271117161854,-6.151178913922264,22.907012779156393,-64.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1663332000,19779.0,19807.2,19779.0,19805.6,2.95279147,58456.94099401,49.78023729595268,6.091415735245391,11.860900040778562,-5.769484305533171,21.389405919190967,-64.28571428571429,0,0,0,0,0,0,0,0,0,0,100,0,100
204,1663332300,19805.5,19808.0,19795.9,19803.2,9.70744658,192240.970774542,49.22514535338321,5.037871253665799,10.49629428335601,-5.458423029690211,20.01861020423423,-64.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1663332600,19802.2,19805.4,19753.7,19759.8,2.28952079,45290.295469531,40.44276948541676,1.570825719027198,8.711200570490247,-7.140374851463049,20.16186801672101,-85.71428571428572,0,0,0,-100,0,0,0,0,0,0,0,0,0
206,1663332900,19768.7,19768.7,19700.9,19700.9,18.12717478,357783.934257954,32.07817465494007,-4.717256013402221,6.025509253711753,-10.742765267113974,21.643078209719274,-92.85714285714286,0,0,0,0,0,0,0,0,0,0,-100,0,-100
207,1663333200,19700.0,19707.6,19680.4,19687.6,3.50343711,68993.042994895,30.542060861389132,-10.504805492375453,2.719446304494312,-13.224251796869765,23.406477710674455,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1663333500,19688.1,19729.3,19683.3,19715.7,32.3787946,637687.841437249,37.366398255049184,-13.380198970640777,-0.5004827505327061,-12.87971622010807,24.0526823576665,-92.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1663333800,19709.8,19745.1,19706.7,19725.1,12.3717449,244176.270335395,39.507543052053634,-14.998426339909201,-3.4000714684080053,-11.598354871501197,23.997887289759635,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1663334100,19729.5,19749.2,19726.1,19745.3,21.59659145,426431.259231432,43.94241642055604,-14.951834215593408,-5.710424017845086,-9.241410197748323,23.779905846177858,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
211,1663334400,19745.3,19773.7,19742.0,19769.7,11.08160091,218869.96839112,48.82306370573456,-13.320847111237526,-7.2325086365235745,-6.088338474713952,22.63736511233766,-71.42857142857143,1,0,0,0,0,0,0,0,0,0,100,0,0
212,1663334700,19765.0,19770.7,19760.6,19760.7,27.9257797,551958.081311564,47.19099095560982,-12.413799710346211,-8.268766851288103,-4.145032859058109,21.576434430914617,-57.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0
213,1663335000,19760.6,19767.0,19736.5,19767.0,13.59639771,268596.70589402,48.48905676551322,-11.1899834038486,-8.853010161800203,-2.3369732420483977,21.318723643324613,-57.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0
214,1663335300,19767.0,19767.0,19681.2,19689.5,7.17400062,141337.024205287,36.57791329997354,-14.689982827982021,-10.020404695036566,-4.669578132945455,22.335650902590892,-50.0,1,0,0,0,0,0,0,0,0,0,-100,0,0
215,1663335600,19682.3,19737.0,19650.0,19737.0,20.53832289,403720.205073943,45.42639843879961,-14.53872327620411,-10.924068411270074,-3.6146548649340353,23.810466256694223,-100.0,1,0,0,0,0,0,0,0,0,0,0,0,100
216,1663335900,19723.2,19733.7,19654.5,19679.8,43.05158247,846944.650564536,38.46656416758555,-17.66337945538544,-12.271930620093148,-5.391448835292291,25.179937656933028,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
217,1663336200,19679.8,19725.6,19670.4,19685.8,15.95084021,313960.8515623,39.513426278948295,-19.64081091319167,-13.745706678712853,-5.8951042344788185,26.45158967144049,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
218,1663336500,19687.5,19709.0,19537.3,19583.3,58.65711192,1148828.100022096,30.094147345772313,-27.10772938266018,-16.418111219502318,-10.689618163157864,29.18185854969467,-100.0,1,0,0,0,0,0,0,0,0,0,0,0,0
219,1663336800,19570.1,19574.6,19452.0,19520.2,113.00811125,2203205.816325074,25.987171424995537,-36.57122959265325,-20.448734894132507,-16.122494698520747,32.24185402265964,-100.0,1,0,0,0,0,-100,0,0,0,0,-100,0,0
220,1663337100,19523.3,19596.5,19508.5,19552.7,43.92909471,858844.908580793,31.19546953461287,-41.87827317259507,-24.73464254982502,-17.143630622770054,34.41516001698853,-57.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0
221,1663337400,19553.3,19647.5,19552.8,19595.7,48.30232862,947407.675963078,37.46561338184975,-43.17525112516523,-28.42276426489306,-14.752486860272171,35.03890287856301,-57.142857142857146,1,0,0,100,0,0,0,0,0,0,100,0,0
222,1663337700,19600.8,19723.2,19600.8,19711.1,26.79675366,527750.93917297,50.50230709772705,-36.951095150066976,-30.128430441927843,-6.822664708139133,33.97241517553645,-57.142857142857146,1,0,0,0,0,0,0,0,0,0,100,0,0
223,1663338000,19711.0,19760.0,19681.1,19699.1,57.34201785,1129872.222308567,49.350187677439415,-32.30256410683796,-30.563257174909868,-1.7393069319280947,32.31539686001613,-57.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0
